lpAddress,lpName,protocolName,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals
0x7cb1d92eecf30d9361bd7ae73ad96e440a87f2de,Uniswap V2:ICEBOX/WETH,Uniswap V2,0xb25387603990e46ff1757c3c30eded24e45d69ef,ICEBOX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x832c6f546bf34a552deb8773216a93bf6801028c,Fraxswap V2:SYN/FRAX,,0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,18,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18
0x7d9c8d888d03df89461c645bd1108ae138b63a2a,Uniswap V2,Uniswap V2,0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,GLQ,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x684b00a5773679f88598a19976fbeb25a68e9a5f,Uniswap V2,Uniswap V2,0x6468e79a80c0eab0f9a2b574c8d5bc374af59414,eXRD,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x60b2cc2c6ecd3dd89b4fd76818ef83186e2f2931,Uniswap V2,Uniswap V2,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc20dfc2fca3bf326ba03551481c73f3bc72d9a5a,Uniswap V2:USDC/SAKURA,Uniswap V2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xb208b1a5664574f72d22e9e9981837310cacfed6,SAKURA,9
0xa7f11e026a0af768d285360a855f2bded3047530,SushiSwap LP Token,SushiSwap,0x875773784af8135ea0ef43b5a374aad105c5d39e,IDLE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x9febc984504356225405e26833608b17719c82ae,UniswapV3 LP,Uniswap V3,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x9d45081706102e7aaddd0973268457527722e274,SushiSwap LP Token,SushiSwap,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,IQ,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x364248b2f1f57c5402d244b2d469a35b4c0e9dab,SushiSwap LP Token,SushiSwap,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,AKRO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa48b78549ea2ecca3ce7c10d9ff02b7f9fa9e05e,Uniswap V2:AID/WETH,Uniswap V2,0x45fe5ef164af3ad315b5bc767370ef60def5a339,AID,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa40bb1c47f6dd27142a2bd7c93bfa98db9d1f5c5,Uniswap V2,Uniswap V2,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x9b3df8eae6e1ed1b931086852860d3c6375d7ae6,Uniswap V2,Uniswap V2,0x9506d37f70eb4c3d79c398d326c871abbf10521d,MLT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x26e6a391953169d141df36834acfd9c61d3d4d59,SushiSwap LP Token,SushiSwap,0x06f3c323f0238c72bf35011071f2b5b7f43a054c,MASQ,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x1c580cc549d03171b13b55074dc1658f60641c73,SushiSwap LP Token,SushiSwap,0x38e4adb44ef08f22f5b5b76a8f0c2d0dcbe7dca1,CVP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x3c2bcb2e1fd398aa89fe8017eb0086d78401bd52,Uniswap V2:SANTA2K33/WETH,Uniswap V2,0x4bb06a177e3aae71d25672263605cc588c454eb7,SANTA2K33,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa5ef2a6bbe8852bd6fd2ef6ab9bb45081a6f531c,Uniswap V3:PLSB/USDC,Uniswap V3,0x5ee84583f67d5ecea5420dbb42b462896e7f8d06,PLSB,12,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xe38e66a50a9e866562916069c35150e27a2fe2ee,SushiSwap LP Token:TWO/DAI,SushiSwap,0x1e0275806c3cd0bdb5c99916a064d36b5e8eae8d,TWO,18,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18
0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd,Uniswap V2,Uniswap V2,0x4206931337dc273a630d328da6441786bfad668f,DOGE,8,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xceff51756c56ceffca006cd410b03ffc46dd3a58,SushiSwap LP Token,SushiSwap,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6ecdca49d4c5a486941ca319157d48e293060fea,Uniswap V2:WETH/HINOTORI,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe66da3331235b17f308b8d801c336b6a216d3c0a,HINOTORI,18
0xcba47689202d31575bfa204efe70e2c83d29da4d,Bancor Converter: BNT/WBTC,Bancor,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,18,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8
0x8ff9529e81c03c109a9e9c848cb3ac7615ce86ca,SushiSwap LP Token,SushiSwap,0x467bccd9d29f223bce8043b84e8c8b282827790f,TEL,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x50cf1b844068f7dfe89f078fe6d82a7a4a73b180,CRO Defi Swap:YFI/WETH,Defi Swap,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xff0070377e53e9905df085d6af28d86ecef3ba7b,Uniswap V2:Finu/WETH,Uniswap V2,0xb5abced732e656e43d59dba599948f81c9133686,Finu,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x351c3702414c0f1d8acb0156fdc20aeda8d07a8f,ShibaSwap LP Token,ShibaSwap,0x27c70cd1946795b66be9d954418546998b546634,LEASH,18,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,18
0xd8de6af55f618a7bc69835d55ddc6582220c36c0,UniswapV3 LP,Uniswap V3,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x667b70f4593766af85778345c38f90495b18a535,Uniswap V2:TWTC/WETH,Uniswap V2,0x5e5a6618fd4bcf74a665aca1bda3ae76e0961244,TWTC,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xe5c5227d8105d8d5f26ff3634eb52e2d7cc15b50,Uniswap V2,Uniswap V2,0x00a8b738e453ffd858a7edf03bccfe20412f0eb0,ALBT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6ab3bba2f41e7eaa262fa5a1a9b3932fa161526f,UniswapV3 LP,Uniswap V3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xfca032a9a68c5cbfaf8377775173eca59b837073,SushiSwap LP Token,SushiSwap,0x97872eafd79940c7b24f7bcc1eadb1457347adc9,STRP,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x92560c178ce069cc014138ed3c2f5221ba71f58a,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,18
0xde405049c0e91c4f5ce93ea7cd9654ee687a33cd,Uniswap V2:Kirawareta/WETH,Uniswap V2,0x7ced9336cb32a11983590f3fa8b79196fe10bdb7,Kirawareta,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6e314039f4c56000f4ebb3a7854a84cc6225fb92,Curve.fi:WETH/BTRFLY,Curve,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc55126051b22ebb829d00368f4b12bde432de5da,BTRFLY,18
0x4a2b4f76ab77c7ee3820f16967741209d0a8779e,Convergence LP Token:WETH/CONV,Convergence,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc834fa996fa3bec7aad3693af486ae53d8aa8b50,CONV,18
0x5a886e2e46a80508567b68b9277cba2c4a749419,Uniswap V2:USDC/GM ☕,Uniswap V2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xe96b8fa4b62d0c95fd36dad1a5fab5f90e41ed79,GM ☕,8
0x9ef7e917fb41cc02f78a5c99b42f497ed8979350,CRO Defi Swap:CRO/WETH,Defi Swap,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,Curve.fi:ETH/aETHc,Curve,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,ETH,18,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,aETHc,18
0x43ae24960e5534731fc831386c07755a2dc33d47,Uniswap V2,Uniswap V2,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xf6e21e21cb48e1ab575c58d526110f736cd33066,Uniswap V3:PLSD/WETH,Uniswap V3,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,PLSD,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x55bb9904df17f3b07551aa117841b3bbfc66646d,Uniswap V3:USDC/XAI,Uniswap V3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xd7c9f0e536dc865ae858b0c0453fe76d13c3beac,XAI,18
0x07af6bb51d6ad0cf126e3ed2dee6eac34bf094f8,Fraxswap V2:IQ/FRAX,,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,IQ,18,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,18
0xbb19141e045b133169d7c7160c5e54a54cc821b2,SushiSwap LP Token,SushiSwap,0x8a854288a5976036a725879164ca3e91d30c6a1b,GET,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xcc3d1ecef1f9fd25599dbea2755019dc09db3c54,Uniswap V2,Uniswap V2,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,SRM,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xedbf6ac57d8b92ee857ba38cecdf415782744fc6,Uniswap V2:CLIFF/WETH,Uniswap V2,0x6b099190fe32f78155125f3ac924a9afe9f657ea,CLIFF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x43a76c98cd94e309b0ab1757a42a51bcaa334ff5,ShibaSwap LP Token,ShibaSwap,0x892a6f9df0147e5f079b0993f486f9aca3c87881,xFUND,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x20f3ee91bd18b0b5eed5198beb784f8edc0ed2ad,Uniswap V2:PLATINUM/WETH,Uniswap V2,0x27999cc8ce03644d5fa0e7315021e68e563a30c5,PLATINUM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xb270176ba6075196df88b855c3ec7776871fdb33,SushiSwap LP Token,SushiSwap,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x874376be8231dad99aabf9ef0767b3cc054c60ee,Uniswap V2,Uniswap V2,0x27c70cd1946795b66be9d954418546998b546634,LEASH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x2b788a7b1a0ee0da8cb1d2769825198d9c95d19d,Uniswap V2,Uniswap V2,0x009668a9691e456972c8ec4cc84e99486308b84d,TERA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x3067c3054b4a605f9e327bad82d9ba6049fe76a0,Uniswap V3:USDC/ZZ,Uniswap V3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc91a71a1ffa3d8b22ba615ba1b9c01b2bbbf55ad,ZZ,18
0x3051607998fe3a690237af729caa6c6d1d6d99b4,Uniswap V3:rETH/RPL,Uniswap V3,0xae78736cd615f374d3085123a210448e74fc6393,rETH,18,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,18
0x5083b16da538c5022744526122243cf3bddb3bf2,Uniswap V2,Uniswap V2,0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,ALI,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xbb2b8038a1640196fbe3e38816f3e67cba72d940,Uniswap V2,Uniswap V2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x74c99f3f5331676f6aec2756e1f39b4fc029a83e,CRO Defi Swap:WETH/USDT,Defi Swap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0xcb2286d9471cc185281c4f763d34a962ed212962,SushiSwap LP Token,SushiSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd46ba6d942050d489dbd938a2c909a5d5039a161,AMPL,9
0xe875671d5fc032b4636ea0640575a338f3bd4787,Uniswap V2:$CDC/WETH,Uniswap V2,0x53b8e4461ab33dd166a2a953881e3b472115f599,$CDC,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x25647e01bd0967c1b9599fa3521939871d1d0888,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,SUPER,18
0x71c1d309dea75c5a2feea55dbee68aac6768c12e,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xed35af169af46a02ee13b9d79eb57d6d68c1749e,OMI,18
0xe0cfa17aa9b8f930fd936633c0252d5cb745c2c3,UniswapV3 LP,Uniswap V3,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa1d7b2d891e3a1f9ef4bbc5be20630c2feb1c470,SushiSwap LP Token,SushiSwap,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x3b685307c8611afb2a9e83ebc8743dc20480716e,UniswapV3 LP,Uniswap V3,0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x498498fa386ef2860e7abf8c60254580c8c41ec5,Uniswap V3:DC/WETH,Uniswap V3,0x7b4328c127b85369d9f82ca0503b000d09cf9180,DC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x2eed3903103383999c00ab2c74cf8a28336c49af,Uniswap V2:SBF/WETH,Uniswap V2,0x39ad1aa1f898ba5681d40d0d6af123596519b712,SBF,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x156ab3382460ec7ffc47bc94adc3b5fbc6949e07,Uniswap V2:ETHB/WETH,Uniswap V2,0x5fe7a46d930a4ea1f596ab717626eeddfa480d67,ETHB,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Uniswap V2,Uniswap V2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x8ae720a71622e824f576b4a8c03031066548a3b1,Uniswap V2,Uniswap V2,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,RAI,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xccb63225a7b19dcf66717e4d40c9a72b39331d61,Uniswap V2,Uniswap V2,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,MC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x7825de5586e4d2fd04459091bbe783fa243e1bf3,SushiSwap LP Token,SushiSwap,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,FTX Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xdfcf744c8ae896e8631ba9b9dc717546646f6708,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfa14fa6958401314851a17d6c5360ca29f74b57b,SAITO,18
0x5c7520ea05ccf1770b901c8488075a95dcacf3ec,Uniswap V2:YIFY/WETH,Uniswap V2,0x852d32b7eaafdb1d91435a4167ad850c158b73b7,YIFY,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x67e51ea77f279b9a51989aaae5e822bf16e77fbf,Uniswap V3:ITP/WETH,Uniswap V3,0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31,ITP,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x68082ecc5bbad8fe77c2cb9d0e3403d9a00ccbc2,Uniswap V3:WDOGE/WETH,Uniswap V3,0x35a532d376ffd9a705d0bb319532837337a398e7,WDOGE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x1cf77b56db68d287953ec2070954f73203b2682d,Uniswap V2:EGG/WETH,Uniswap V2,0x627048c17deb240f3128cf87744fa4b25d9c1ef5,EGG,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x4a7d4be868e0b811ea804faf0d3a325c3a29a9ad,Uniswap V2,Uniswap V2,0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x9b7dad79fc16106b47a3dab791f389c167e15eb0,Uniswap V2,Uniswap V2,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,OCEAN,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x7b504a15ef05f4eed1c07208c5815c49022a0c19,SushiSwap LP Token,SushiSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,18
0x42d52847be255eacee8c3f96b3b223c0b3cc0438,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,UOS,4
0x6ec38b3228251a0c5d491faf66858e2e23d7728b,Curve.fi Factory Crypto Pool: OHM/ETH,Curve,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,OHM,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x094a28b22e1b4218d590ea6fa916b3c5e670ba55,UniswapV3 LP,Uniswap V3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,UOS,4
0x98f90bfc702ec548d21b5a566a4df6853e2890d4,Uniswap V2,Uniswap V2,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,AKRO,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x87daaa10bb849211342eefc6eec4722d4a4e3fcf,Uniswap V3:PLSD/USDC,Uniswap V3,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,PLSD,12,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x329239599afb305da0a2ec69c58f8a6697f9f88d,swerve.fi:DAI/USDC/USDT/TUSD,Swerve,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xd27b7d42d24d8f7c1cf5c46ccd3b986c396fde17,SushiSwap LP Token:LINK/SDL,SushiSwap,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,18,0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,SDL,18
0xe11ee9c18d03b43d6a7fc53e51aedda8451e837a,UniswapV3 LP,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd8912c10681d8b21fd3742244f44658dba12264e,PLU,18
0xdebf20617708857ebe4f679508e7b7863a8a8eee,Curve.fi:aDAI/aUSDC/aUSDT,Curve,0x028171bca77440897b824ca71d1c56cac55b68a3,aDAI,18,0xbcca60bb61934080951369a648fb03df4f96263c,aUSDC,6
0xe2109a24fdeb6a822c0d587b3fe8b7a2ee431de5,Uniswap V2:CROW/WETH,Uniswap V2,0x48259fba666af5ec264195c5dae3c8a87c7a8e59,CROW,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x5ad7452ceafdaeb0936507d5bb5890964ef56bd3,Uniswap V2:Okinami/USDC,Uniswap V2,0x1c4853ec0d55e420002c5efabc7ed8e0ba7a4121,Okinami,9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0xefd69f1ff464ed673dab856c5b9bca4d2847a74f,Uniswap V3:WETH/LAKE,Uniswap V3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf9ca9523e5b5a42c3018c62b084db8543478c400,LAKE,18
0x8ef79d6c328c25da633559c20c75f638a4863462,Uniswap V2,Uniswap V2,0xa71d0588eaf47f12b13cf8ec750430d21df04974,QOM,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x6060ad7b2abb5716adc82c669353e5c5f3b9fb4d,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xfb130d93e49dca13264344966a611dc79a456bc5,DOGEGF,18
0x92a04eff36c7b1f0b1d2a8c7dde25d2045215f0e,Uniswap V2:BLUEY/WETH,Uniswap V2,0x4f8bb0d4256bfa4913eb7163dd5be8b3a0f6b028,BLUEY,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc0067d751fb1172dbab1fa003efe214ee8f419b6,Uniswap V2,Uniswap V2,0x4206931337dc273a630d328da6441786bfad668f,DOGE,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x7f44f5040a913411c47b1ec208d4913a30aeff9d,Uniswap V2:WETH/FTTC,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd9f6724f250f4da8453e3dd97d718872bf72c1da,FTTC,18
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,Uniswap V2,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,LUNA,18
0xbebcb74255a690223d602e010d1d7e7bf4b2217c,Uniswap V2:AINU/WETH,Uniswap V2,0x3feb11e41ab3e8422ad01705917ea75a0834c20a,AINU,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x89b7018db07a7ecd352f29ca7df6c1f653081626,Uniswap V2:Baby Dejitaru Shirudo/WETH,Uniswap V2,0x5d16ca16cd794b3db4d3c99df73eb6dc8f5fde07,Baby Dejitaru Shirudo,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x110492b31c59716ac47337e616804e3e3adc0b4a,SushiSwap LP Token,SushiSwap,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,0x3472a5a71965499acd81997a54bba8d852c6e53d,BADGER,18
0xd583d0824ed78767e0e35b9bf7a636c81c665aa8,Uniswap V2,Uniswap V2,0xa8b919680258d369114910511cc87595aec0be6d,LYXe,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc40d16476380e4037e6b1a2594caf6a6cc8da967,SushiSwap LP Token,SushiSwap,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,Uniswap V2,Uniswap V2,0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xc9cb53b48a2f3a9e75982685644c1870f1405ccb,SushiSwap LP Token,SushiSwap,0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,MIC,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6
0x3211c6cbef1429da3d0d58494938299c92ad5860,Curve.fi Factory Crypto Pool: STG/USDC,Curve,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6
0x37b6d53d68ad6e32ea8ee1e1de80509fc475223d,Uniswap V2:WSHIB/WETH,Uniswap V2,0x0fcf6e8438282f5658ab01d290fb28a24a741700,WSHIB,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x57ab5aeb8bac2586a0d437163c3eb844246336ce,Uniswap V2,Uniswap V2,0x09a3ecafa817268f77be1283176b946c4ff2e608,MIR,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x1680fcade68f7455f27e1cf7dbcb724a1d49ed26,Uniswap V2:WETH/VB,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xcfe4eb08e33272d98cb31e37a7be78d5c1b740c1,VB,18
0xaed171a3369e54aff2601dc92a8d15bbc7e9fa32,Uniswap V2,Uniswap V2,0x6c936d4ae98e6d2172db18c16c4b601c99918ee6,LIFE,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xab9bef8242c2b97772ae239a5d71c60496a06334,Uniswap V2,Uniswap V2,0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8,SNTVT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,UniswapV3 LP,Uniswap V3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
0xa1181481beb2dc5de0daf2c85392d81c704bf75d,SushiSwap LP Token,SushiSwap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,18
0x21ea6b047c19a66b0cab6251a84ab2ca993e1c71,Uniswap V2:WETH/Shyrant,Uniswap V2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xf55af5fcc7bb5b06445ba17c0627825a055acdf9,Shyrant,9
0x80d972d2a62ba71814f4e08bd27f95e5d81d02a9,Uniswap V2,Uniswap V2,0x08c32b0726c5684024ea6e141c50ade9690bbdcc,STOS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18
