blockNumber,txHash,token_symbols,token_addresses,pools,pool_addresses
16087069,0xc5296ab639298277e015d99abc6d5cbb900b05185c3cdadf5fe18b6f720ddc58,BONE WETH SHIB,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB-WETH-0.003(usp3),0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec
16087069,0xd829db9a3fe8b910a814f77305078990dd19b1db9c08ca7bab07f6ca72d73353,BONE WETH SHIB,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,BONE-WETH(usp2),0xf7d31825946e7fd99ef07212d34b9dad84c396b7
16087069,0x093fae29a9ba2115c1cf6505ddb62a9e6b5eae442c358abf44de4431aa0812f3,WETH PERP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xbc396689893d065f41bc2c6ecbee5e0085233447,PERP-WETH-0.003(usp3) PERP-WETH(sush),0xcd83055557536eff25fd0eafbc56e74a1b4260b3 0x8486c538dcbd6a707c5b3f730b6413286fe8c854
16087069,0xe76543f111989698bc1d59e6b90c264f6eb3153835f5edad72e75a5e7811f915,WETH FUND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xe9b076b476d8865cdf79d1cf7df420ee397a7f75,WETH-FUND-0.010(usp3),0x88395224c3709be9a700624bd9246459585c56b0
16087070,0x9b1881e52d1b9a45e57b5ca28e8f9466969d77d69cc7f52ed74e7e834a154d8e,BONE SHIB WETH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BONE-WETH-0.003(usp3) SHIB-BONE-0.003(usp3) SHIB-WETH-0.003(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff 0xc3acf86074f96490ee10bedfecf19f71211d37a4 0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec
16087070,0xd79d49648ed0c4d5493e3694a5322c57592d9c2247ee46d9edb53072c7a1636d,BONE WETH SHIB LEASH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce 0x27c70cd1946795b66be9d954418546998b546634,BONE-WETH-0.003(usp3) SHIB-WETH-0.003(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff 0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec
16087072,0x8c56e34be1a18c912a643d32df04a4a6313c3d33bd53158cbb2d80e112fc1722,USDC WETH PSP,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xcafe001067cdef266afb7eb5a286dcfd277f3de5,USDC-PSP-0.003(usp3) USDC-WETH-0.0001(usp3),0x2739b0a16e169d2f14177a8e5efb3585eb99ced2 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16087072,0xb1e5d5970ba52e96ab96f1ff7d2a72336e5a829961e86937cc14098defd03ebb,BXX WETH,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BXX-WETH-0.010(usp3) BXX-WETH(usp2),0xea9ac7b7dd7cce52b83d63c355d61900e1ce8e30 0x91204649a5c9ab2cadfc2089fd22ed0fbfe170ed
16087073,0x852dd533ee789f2577227b2b915870e3f209314c422a8d4ff13145ba7ae5615a,BONE WETH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BONE-WETH-0.003(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff
16087073,0xd8464ffbba25d1a1810f6d85b111e532bca918dbb4c36840e3d750e7a3e75949,BNT KTN WETH,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0x491e136ff7ff03e6ab097e54734697bb5802fc1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KTN-WETH(usp2),0x92dbb765f587f6e16c07c799e0db6a1f3af498b8
16087081,0x3c9b3d8db71d3cb9661fffd459d7a50130aa88e2ca449cee381144bf3181a5be,BXX WETH,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BXX-WETH-0.010(usp3) BXX-WETH(usp2),0xea9ac7b7dd7cce52b83d63c355d61900e1ce8e30 0x91204649a5c9ab2cadfc2089fd22ed0fbfe170ed
16087086,0xd862d37910883a79afff50762e41015bfad7691c435224c9ada415f782375909,REN WETH wNXM,0x408e41876cccdc0f92210600ef50372656052a38 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,REN-WETH(sush) wNXM-WETH(usp2),0x611cde65dea90918c0078ac0400a72b0d25b9bb1 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087087,0x1ea30d9109e2426cbdbccd32830809c0a605a9904868e58c21c3cfc7ce0cb019,ICHI WETH wNXM,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,ICHI-WETH-0.0005(usp3) wNXM-ICHI-0.003(usp3) wNXM-WETH(usp2),0x4f845c5ccf059002894d4e05cad5735ceceed68b 0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087087,0x1d7fca9fc687026fb77d14aaeee223896fc93076d0cc934dea5a7350b1a82a14,WETH HOP,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,WETH-HOP(sush) WETH-HOP-0.010(usp3),0xed92bfe08de542bbb40fdbe0a27ca66313c0c457 0x8d132e304d697dbec65fc41fdab9cf6404e0dd1c
16087087,0x323acc6737f2dfdfd0d7e0bc4dcae600aca4ae6b010a41ef79a98a3b4996680d,WETH API3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3-WETH(usp2) API3-WETH-0.003(usp3),0x4dd26482738be6c06c31467a19dcda9ad781e8c4 0x495864cad6cf60e97efcd3f14ff8b1f167956ba2
16087090,0x4cbbec9547bc312263b009a4525a75db0d0bf94c50c7bf86d62fc9cf10764852,DOUGH WETH,0xad32a8e6220741182940c5abf610bde99e737b2d 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DOUGH-WETH(sush) WETH_20/DOUGH_80(blcr),0x97f34c8e5992eb985c5f740e7ee8c7e48a1de76a 0xfae2809935233d4bfe8a56c2355c4a2e7d1fff1a
16087091,0xc0e585781e8fb9ad3b521e379c30cae2daf1c6a4f137f911b9b8b99836dbc718,WOO REN WETH,0x4691937a7508860f876c9c0a2a617e7d9e945d4b 0x408e41876cccdc0f92210600ef50372656052a38 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,REN-WETH(sush) WOO-WETH(usp2),0x611cde65dea90918c0078ac0400a72b0d25b9bb1 0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a
16087093,0xdd8e56375f184ac98804f77c75c9216427beb5dd781fb58b5c6961ae2fc0c7cd,ICHI WBTC WETH wNXM,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,wNXM-ICHI-0.003(usp3) WBTC-WETH-0.0005(usp3) ICHI-WBTC-0.003(usp3) wNXM-WETH(usp2),0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x4585fe77225b41b697c938b018e2ac67ac5a20c0 0x1622f1bef90233a6993f3bc85759adf5b9d9d7b9 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087098,0xfd04009407ce2ef5c413565368887e973a1ed7577db8131cdf2f1c328b0f1b96,BNT WETH PSP,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xcafe001067cdef266afb7eb5a286dcfd277f3de5,BNT-WETH(usp2),0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f
16087102,0x593966fa849ec681e1dfacb02f91a7241ac35edb60857129739bba9ff8d767d1,WETH INJ,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xe28b3b32b6c345a34ff64674606124dd5aceca30,WETH-INJ(sush) WETH-INJ(usp2),0xfb3cd0b8a5371fe93ef92e3988d30df7931e2820 0x3c70f4faea49e50adc8305f2e1aa0ea326a54ffc
16087105,0xd8cbc4098f089de33e86411520dab3419d7f6524897761a8a26cf8c653ece319,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT_50/WETH_50(blcr) UFT-WETH(usp2),0x7ae275fafdbcded0a4cdc6e25884b849f00efc48 0x99dfde431b40321a35deb6aeb55cf338ddd6eccd
16087105,0xc55f3a3a8663b4b02e98c0811db6f72ea17f89c19c96f4bc5d9d3f8ed0cb023a,USDC WETH PSP,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xcafe001067cdef266afb7eb5a286dcfd277f3de5,USDC-PSP-0.003(usp3) USDC-WETH-0.0001(usp3),0x2739b0a16e169d2f14177a8e5efb3585eb99ced2 0xe0554a476a092703abdb3ef35c80e0d76d32939f
16087109,0xe7bb8d1abda58285465a79e476ecd55a4412e572fdab8a752914efd802a86c56,BFC WETH,0x0c7d5ae016f806603cb1782bea29ac69471cab9c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BFC-WETH(usp2) BFC-WETH(sush),0x01688e1a356c38a8ed7c565bf6c6bfd59543a560 0x281df7fc89294c84afa2a21ffee8f6807f9c9226
16087110,0x989395f7e1c2625ae5333761e1247850dd8d0d709ef4b49c105b85ac8c25af50,WETH WBTC FTM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM-WETH(sush) WBTC-WETH-0.0005(usp3),0x0e26a21013f2f8c0362cfae608b4e69a249d5efc 0x4585fe77225b41b697c938b018e2ac67ac5a20c0
16087110,0xf4be4d02b0a48959bb3190143be428032e09153149232d69b741154cb8b943c5,BONE WETH LEASH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x27c70cd1946795b66be9d954418546998b546634,BONE-WETH-0.003(usp3) LEASH-WETH-0.010(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff 0xc246467ab1466f4963ba45c335479b3055e82060
16087110,0x5475c110c44e392d1be18e32056c713da6416d86e2c283fb3b9a7a3634d29c44,WETH LEASH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x27c70cd1946795b66be9d954418546998b546634,LEASH-WETH(usp2),0x874376be8231dad99aabf9ef0767b3cc054c60ee
16087119,0x2ffcb0ee9f2ab4b04990a5ca5d62c432ad4ab32c5fc5ce084089b98e9f6ab246,SUKU WETH,0x0763fdccf1ae541a5961815c0872a8c5bc6de4d7 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SUKU-WETH(sush) SUKU-WETH(usp2),0x2979fa622ccb9f6b8925ca831f30c405077730c6 0xfc74ecdee4e9fff2f2ef4cdf4f1c777b2ef0e905
16087123,0xc111b2150e4a18ea74879adcce7ef8313040735c53c6bbf5bcd5fab7699a320a,WETH INDEX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX-WETH-0.010(usp3) INDEX-WETH(usp2),0x8c13148228765ba9e84eaf940b0416a5e349a5e7 0x3452a7f30a712e415a0674c0341d44ee9d9786f9
16087127,0x797f9a9c5fd4088ab849f8c19399e906086e2b2deeb5b2fc226ad304b2dd055a,LUNA WETH,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH-LUNA(usp2),0x60a39010e4892b862d1bb6bdde908215ac5af6f3
16087135,0x15bc38cf0285aad8e6f366d524bfd484ef92e8a31ec6a390829d1a23adbfb6ff,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087136,0x9e804b3fa929422145965274a21ec442a503b0fe770176cb81ef93b398de4c40,DINO WETH,0x49642110b712c1fd7261bc074105e9e44676c68f 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DINO-WETH(usp2) DINO-WETH-0.010(usp3),0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e 0x19c10e1f20df3a8c2ac93a62d7fba719fa777026
16087139,0xda9ab823a15e6516c3f9f9ca916ca7b8759f3608f44e2a208bf7aba7e523b307,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087140,0xfe27ceb5a9b2167d838660a130a65de30dcd3459a92cd261f1e05e02c604d4a3,USDT TRR,0xdac17f958d2ee523a2206206994597c13d831ec7 0x490e3f4af13e1616ec97a8c6600c1061a8d0253e,TRR-USDT(usp2),0xcfba8f20b13761c10c28930831b29df4b623bcf0
16087142,0x59ca299a75da2191f8de0221f0d944a6c57f414bbe18d61ca663416e2a19d42d,WETH SNX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX-WETH(sush),0xa1d7b2d891e3a1f9ef4bbc5be20630c2feb1c470
16087143,0x3d92ec6a930a54c96c3b97c9e66c0b9eefd1426fa9a10ef1101945953017268b,SNX WETH YFI,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI-WETH-0.003(usp3),0x04916039b1f59d9745bf6e0a21f191d1e0a84287
16087144,0x746b199477e4fa41c4fe6acd47554e1890db8d65c96907c0b0af0ec8a8925e5c,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT-WETH(sush) UFT-WETH-0.010(usp3),0xc4b26b26d720467d96e18f08664a888d4116cea6 0x393537d399ab065e51b66d371ef47b7eae444019
16087144,0x9e19ac342bcfe8485fbd2560eea8cc2146b4db1d8fabfe407e6412681c1c916c,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087144,0x098e17aed58aa3f3f0cb88b72d03e423b7f64e8a70b73a87c9da32c89868b9e3,BAL WETH SNX,0xba100000625a3754423978a60c9317c58a424e3d 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,BAL-WETH(usp2) WETH_60/AXIAv3_10/BAL_10/SNX_10/COMP_10(blcr),0xa70d458a4d9bc0e6571565faee18a48da5c0d593 0x4833e8b56fc8e8a777fcc5e37cb6035c504c9478
16087146,0x42b5574d9452ab189a8b54cb86126f535c8b82159cc599c298397f14851dd8b6,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT_50/WETH_50(blcr) UFT-WETH(usp2),0x7ae275fafdbcded0a4cdc6e25884b849f00efc48 0x99dfde431b40321a35deb6aeb55cf338ddd6eccd
16087146,0xf35b6a06cfd14b991578f0eb9f9d9adbfdf121de2540b1f83f832a0199bb3a3f,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087147,0x0ca9dc1a6dbac1be82ef34c145a600497abc2abf5437ed8a79ec2e9474679c75,USDC ACQ,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x4bdcb66b968060d9390c1d12bd29734496205581,ACQ-USDC(usp2) ACQ-USDC-0.003(usp3),0x9fd736df813886d7dfa2521318549ac8f61e070d 0x600096dd687ec2647759c0c822803ef4463477ef
16087155,0x86f7954ed7d28534cd2afdab92f4c700891c2b6fbedebe470b14fe089af035c5,BXX WETH,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BXX-WETH-0.010(usp3) BXX-WETH(usp2),0xea9ac7b7dd7cce52b83d63c355d61900e1ce8e30 0x91204649a5c9ab2cadfc2089fd22ed0fbfe170ed
16087158,0x3a77920ab36a10e66ee57e2a443564d32f2297fdaf192a23e1b477209291206a,TYRANT WETH,0x8ee325ae3e54e83956ef2d5952d3c8bc1fa6ec27 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TYRANT-WETH(usp2) TYRANT-WETH-0.010(usp3),0x3af73bb96b335fc0fd2c4cf39ce95f3ff8c8de66 0x301f3bf35ed8572f53fbcfb81eda3daff96a827d
16087159,0xc2abbcb2ffa9ae83d1161dadef5964a163c15f915436daa2c18a3a03bac15f97,USDC ICHI WETH wNXM,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,ICHI-USDC-0.010(usp3) wNXM-ICHI-0.003(usp3) USDC-WETH-0.0001(usp3) wNXM-WETH(usp2),0x8f0350c8be74b4cb0458cbf04d16753000fda9d0 0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0xe0554a476a092703abdb3ef35c80e0d76d32939f 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087160,0xc055e79c4d1317a8184777f99a431902ccf39406680d495e5b692dd97a5edc9c,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087160,0xb46ccdf8460406e5e22771ad811f7a98a35b57caeeec9351dbffe4b9a5cbede2,BNT WETH wNXM,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,wNXM-WETH(usp2),0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087163,0x4a520c68f2bb85322620d479bf4b25f7cec9b824d08da9ed69fd57b81d167723,USDC WETH agEUR,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,agEUR-USDC-0.0001(usp3) agEUR-WETH-0.0005(usp3) USDC-WETH-0.0005(usp3),0x735a26a57a0a0069dfabd41595a970faf5e1ee8b 0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9 0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
16087165,0x5899b2da810a3df93fbe7da768d154c54c20e27596e508ce129b2c9c6f0efa87,RNG WETH ZRX,0x3b94440c8c4f69d5c9f47bab9c5a93064df460f5 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0xe41d2489571d322189246dafa5ebde1f4699f498,RNG-ZRX-0.003(usp3) WETH-ZRX-0.003(usp3) RNG-WETH-0.003(usp3),0xfa97aa5002124fe7edd36584628300e8d81df042 0x14424eeecbff345b38187d0b8b749e56faa68539 0x9437ad40056ca3ec2fc1efe41885ad4b6ac46061
16087165,0xcac9d054b50a2298e33230845759085847b2e0a04335f13752daa78d17503e1b,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT-WETH(sush) UFT-WETH(usp2),0xc4b26b26d720467d96e18f08664a888d4116cea6 0x99dfde431b40321a35deb6aeb55cf338ddd6eccd
16087169,0x74d998464504dcab075a8ba950d09f622d706c6e6c082228b7b34d0f1f4819cc,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT_50/WETH_50(blcr) UFT-WETH(usp2),0x7ae275fafdbcded0a4cdc6e25884b849f00efc48 0x99dfde431b40321a35deb6aeb55cf338ddd6eccd
16087170,0x4635244f9bcd00edd218fd06669f3f1196644181a5ad00a20ad9ade005b498cf,WETH TLOS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x7825e833d495f3d1c28872415a4aee339d26ac88,TLOS-WETH-0.003(usp3) TLOS-WETH(sush),0x27dd7b7d610c9be6620a893b51d0f7856c6f3bfd 0xc5e5551e7434484adbf2ccd9669befecb1273eb4
16087170,0xfa775a1c0f316ca48c146ee00125ab7ec92df617470a20261631e24cb3fd592f,WETH UFT,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT-WETH(sush) UFT-WETH(usp2),0xc4b26b26d720467d96e18f08664a888d4116cea6 0x99dfde431b40321a35deb6aeb55cf338ddd6eccd
16087171,0x607e6ae0a0b7d2138d5bdcc456d1b8c4070e3fc156515eea5727aa7e28682620,BONE WETH LEASH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x27c70cd1946795b66be9d954418546998b546634,BONE-WETH-0.003(usp3) LEASH-WETH(usp2),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff 0x874376be8231dad99aabf9ef0767b3cc054c60ee
16087173,0xe86caec74a2db49a04c46f5cdbc4f5e61b3b3923b7f1fcd6cb52699c7f2d710b,BXX WETH,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BXX-WETH-0.010(usp3) BXX-WETH(usp2),0xea9ac7b7dd7cce52b83d63c355d61900e1ce8e30 0x91204649a5c9ab2cadfc2089fd22ed0fbfe170ed
16087176,0x93c7d242735c31dff10af025ebf9a53cafc1d2a98789a6794fdf174028449f4b,WETH WBTC YFI wNXM,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e 0x0d438f3b5175bebc262bf23753c1e53d03432bde,WBTC-WETH-0.0005(usp3) wNXM-WETH(usp2),0x4585fe77225b41b697c938b018e2ac67ac5a20c0 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087182,0xc6f36c4786b3d43a9068ccda5640998e46fc7bbd85b9b2234fda7b905e75c7fb,USDC WETH WXRP,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x39fbbabf11738317a448031930706cd3e612e1b9,WXRP-WETH(sush) USDC-WETH-0.003(usp3) WXRP-USDC(sush),0xa7a8edfda2b8bf1e5084e2765811effee21ef918 0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8 0xea9b00b169dda4cbc9fa0a64b0d1e4a6a23a3f34
16087183,0xaf4b1692683eaf632c2e38e5280c968011cb137b87733da3c14a3ede235ee162,DINO WETH,0x49642110b712c1fd7261bc074105e9e44676c68f 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DINO-WETH(usp2) DINO-WETH(sush),0x82d6b30bff73c6363d024cbc2f44d1cbbee5972e 0xbded49a446de07bb9c1568a4da975d2d319d0d55
16087187,0x9c9ea5125796ed32010d3fdd7ae6f9fc95cd12c565cb19e3aa719e6d109a41d2,ICHI WETH wNXM,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,ICHI-WETH-0.0005(usp3) wNXM-ICHI-0.003(usp3) wNXM-WETH(usp2),0x4f845c5ccf059002894d4e05cad5735ceceed68b 0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087188,0x9a4cfdd19e6318068c0b4b292ecad4840b5293fc2e40566abc446d51bd4d04aa,ICHI WBTC WETH wNXM,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x0d438f3b5175bebc262bf23753c1e53d03432bde,ICHI-WBTC-0.0001(usp3) wNXM-ICHI-0.003(usp3) WBTC-WETH-0.0005(usp3) wNXM-WETH(usp2),0x14b49fe0aeca3beabfee01b16900322313089681 0x96467eae14bf1da07b5fedd07b2a4030b8f1481d 0x4585fe77225b41b697c938b018e2ac67ac5a20c0 0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27
16087193,0x71e921d0b3810eab3c8699482395e9ce63694045e124cc48e3c756bd645ed7b6,SHIB WETH LEASH,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x27c70cd1946795b66be9d954418546998b546634,LEASH-WETH(usp2),0x874376be8231dad99aabf9ef0767b3cc054c60ee
16087193,0x1712d681c513f3f3ff526c4acc767d3d4c6a13d8e19f478894d1446476020ec6,BONE WETH LEASH,0x9813037ee2218799597d83d4a5b6f3b6778218d9 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 0x27c70cd1946795b66be9d954418546998b546634,BONE-WETH-0.003(usp3) LEASH-WETH-0.010(usp3),0xb011e4eb4111ef00b620a5ed195836dcd69db1ff 0xc246467ab1466f4963ba45c335479b3055e82060
16087196,0x3c084317abd0d58818035102649a53895fc412cd42033b59d6e5164812874e66,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087197,0x6797cd8944fc464e5239453ebd25180bfb41e0b7b06c6843fb94cf9af322d7b7,CREAM WETH,0x2ba592f78db6436527729929aaf6c908497cb200 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CREAM-WETH(sush),0xf169cea51eb51774cf107c88309717dda20be167
16087197,0x072accf07aa6308fcfbe381e3632b1d21249dca770e4d5f7e3d2ad0d7b007730,MATH WETH,0x08d967bb0134f2d07f7cfb6e246680c53927dd30 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH_50/MATH_50(blcr) MATH-WETH(usp2),0x349388dafb463ba2bc5cedc8ebc55c25d70f61bb 0x3006c0d2a6e54d3590a44384c6f066c9cf9a4cea
